"id","order_status","order_list","total_price","order_paid","day","time"
"110","11","""{\""order\"":[{\""product_id\"":367,\""quantity\"":1,\""product_name\"":\""Berries OO\"",\""unit\"":\""Unit\"",\""price\"":6,\""mode_delivery\"":\""2\"",\""merchant_id\"":237,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/237-1602776353496.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T011917Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=6be86ab5961d81f84cf048e086f83f9a707282fa24898759e45ab839c6b6ef46\"",\""photo\"":\""237-1602776353496.png\"",\""product_category_id\"":1}]}""","6.00","1","Fri","09:20:58"
"111","11","""{\""order\"":[{\""product_id\"":518,\""quantity\"":5,\""product_name\"":\""Inari Mix\"",\""unit\"":\""Unit\"",\""price\"":75,\""mode_delivery\"":\""2\"",\""merchant_id\"":332,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/332-1602813261085.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T021028Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7a18782f0598b387d169718ca86b3009ebad83c71ca2ce354f232d0d8d6abd04\"",\""photo\"":\""332-1602813261085.png\"",\""product_category_id\"":1},{\""product_id\"":518,\""quantity\"":5,\""product_name\"":\""Inari Mix\"",\""unit\"":\""Unit\"",\""price\"":75,\""mode_delivery\"":\""1\"",\""merchant_id\"":332,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/332-1602813261085.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T021028Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7a18782f0598b387d169718ca86b3009ebad83c71ca2ce354f232d0d8d6abd04\"",\""photo\"":\""332-1602813261085.png\"",\""product_category_id\"":1}]}""","150.00","1","Fri","10:11:01"
"112","4","""{\""order\"":[{\""product_id\"":518,\""quantity\"":5,\""product_name\"":\""Inari Mix\"",\""unit\"":\""Unit\"",\""price\"":75,\""mode_delivery\"":\""2\"",\""merchant_id\"":332,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/332-1602813261085.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T022312Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=49a8ee268c29e4982f03f6649d931226c07644e48123284fdc62ee9a3862432f\"",\""photo\"":\""332-1602813261085.png\"",\""product_category_id\"":1}]}""","75.00","0","Fri","10:23:25"
"113","11","""{\""order\"":[{\""product_id\"":190,\""quantity\"":1,\""product_name\"":\""Browned Butter Brownies\"",\""unit\"":\""Unit\"",\""price\"":90,\""mode_delivery\"":\""2\"",\""merchant_id\"":102,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/102-1602763478669.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T033540Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=416dd7b27c5e7a72c7767d817aadcf44b12f4789c27708371048e3f835cfa97c\"",\""photo\"":\""102-1602763478669.png\"",\""product_category_id\"":1}]}""","90.00","1","Fri","11:36:44"
"114","11","""{\""order\"":[{\""product_id\"":575,\""quantity\"":1,\""product_name\"":\""Chicken Chop\"",\""unit\"":\""Unit\"",\""price\"":3.9,\""mode_delivery\"":\""1\"",\""merchant_id\"":368,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/368-1602819195492.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T043833Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2fadbf0d8b405f82c44abf2c4a6f2ae0b41ad3b442f04664306d6204eb3747f9\"",\""photo\"":\""368-1602819195492.png\"",\""product_category_id\"":1}]}""","3.90","1","Fri","12:39:21"
"115","11","""{\""order\"":[{\""product_id\"":576,\""quantity\"":1,\""product_name\"":\""Ayam goreng set\"",\""unit\"":\""Unit\"",\""price\"":5,\""mode_delivery\"":\""2\"",\""merchant_id\"":368,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/368-1602819286372.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T043940Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=a5f4480fa2a3119d34823f4e5f8b3afafd34bcf3c1b2d72c7beb4bfb7ab4b27b\"",\""photo\"":\""368-1602819286372.png\"",\""product_category_id\"":1},{\""product_id\"":575,\""quantity\"":1,\""product_name\"":\""Chicken Chop\"",\""unit\"":\""Unit\"",\""price\"":3.9,\""mode_delivery\"":\""1\"",\""merchant_id\"":368,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/368-1602819195492.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T044119Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=a6d2f5edf045102c46194ad1eafdb890ce2920673b8b6b3d5e928c1f03030d1e\"",\""photo\"":\""368-1602819195492.png\"",\""product_category_id\"":1},{\""product_id\"":582,\""quantity\"":2,\""product_name\"":\""Teh ais\"",\""unit\"":\""Unit\"",\""price\"":2,\""mode_delivery\"":\""1\"",\""merchant_id\"":368,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/368-1602819664735.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T044154Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=81ab761af711a53c9391ac88684bb1056f9fdbcf47d40fb79ad8ffa0473fb9bb\"",\""photo\"":\""368-1602819664735.png\"",\""product_category_id\"":1}]}""","10.90","1","Fri","12:43:31"
"116","11","""{\""order\"":[{\""product_id\"":490,\""quantity\"":2,\""product_name\"":\""Kombo Mantap\"",\""unit\"":\""Unit\"",\""price\"":20,\""mode_delivery\"":\""1\"",\""merchant_id\"":302,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/302-1602811619351.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T052854Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=b72134375f255faeaea39cc3a756a3127d515d99321ff2582c7fdc02ced5a364\"",\""photo\"":\""302-1602811619351.png\"",\""product_category_id\"":1}]}""","20.00","1","Fri","13:29:09"
"117","4","""{\""order\"":[{\""product_id\"":683,\""quantity\"":1,\""product_name\"":\""Nutella Orange Kek Lapis (500g)\"",\""unit\"":\""Unit\"",\""price\"":39,\""mode_delivery\"":\""1\"",\""merchant_id\"":407,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/407-1602826738814.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T054124Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5dd8b7fcda3f286d90b95fcb29effc2ff3ec4e2f77835bc19872a0234442075d\"",\""photo\"":\""407-1602826738814.png\"",\""product_category_id\"":1}]}""","39.00","0","Fri","13:42:34"
"118","4","""{\""order\"":[{\""product_id\"":519,\""quantity\"":1,\""product_name\"":\""Tshirt Liverpool khat/jawi\"",\""unit\"":\""Kg\"",\""price\"":60,\""mode_delivery\"":\""1\"",\""merchant_id\"":337,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/337-1602813800782.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T055521Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=37b6f1e3d3733a291407db56598668bb6801a3d5840102597db68020b8c98ffc\"",\""photo\"":\""337-1602813800782.png\"",\""product_category_id\"":4}]}""","60.00","0","Fri","13:56:42"
"119","8","""{\""order\"":[{\""product_id\"":693,\""quantity\"":1,\""product_name\"":\""Set Nasi Ayam Goreng\"",\""unit\"":\""Unit\"",\""price\"":18,\""mode_delivery\"":\""2\"",\""merchant_id\"":428,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/428-1602828004298.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T062738Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=58493d18447c15cb97b3af4ff1b0627c11b35c3ede929a68b13576815f0a367c\"",\""photo\"":\""428-1602828004298.png\"",\""product_category_id\"":1}]}""","18.00","0","Fri","14:28:13"
"120","11","""{\""order\"":[{\""product_id\"":698,\""quantity\"":1,\""product_name\"":\""Set Nasi Bawal Goreng\"",\""unit\"":\""Unit\"",\""price\"":18,\""mode_delivery\"":\""2\"",\""merchant_id\"":428,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/428-1602828090193.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T063230Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=80ad7f449997a3b69b60b87c58fe7042f50c06990c992d34cc7c2e3223e9e937\"",\""photo\"":\""428-1602828090193.png\"",\""product_category_id\"":1}]}""","18.00","1","Fri","14:33:08"
"121","4","""{\""order\"":[{\""product_id\"":448,\""quantity\"":1,\""product_name\"":\""LemoniB\"",\""unit\"":\""Unit\"",\""price\"":10,\""mode_delivery\"":\""1\"",\""merchant_id\"":299,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/299-1602806533286.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T064222Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7bf6ff8a9be9723f6a314259e1f0b4848463911829d1bd1f01ca19b2eb52d1d6\"",\""photo\"":\""299-1602806533286.png\"",\""product_category_id\"":1}]}""","10.00","0","Fri","14:43:02"
"122","8","""{\""order\"":[{\""product_id\"":696,\""quantity\"":2,\""product_name\"":\""Set Nasi Udang Goreng\"",\""unit\"":\""Unit\"",\""price\"":36,\""mode_delivery\"":\""2\"",\""merchant_id\"":428,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/428-1602827955231.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T064201Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=55e9d80891ddfb57e4fd8bd6edcc08739166e1140de7b398a212b62029fb5fb3\"",\""photo\"":\""428-1602827955231.png\"",\""product_category_id\"":1}]}""","36.00","0","Fri","14:43:14"
"123","8","""{\""order\"":[{\""product_id\"":431,\""quantity\"":1,\""product_name\"":\""Coto Makassar Nasi Impit.  Ayam rm6/ Daging rm7/ Perut rm7/ Campur rm8\"",\""unit\"":\""Unit\"",\""price\"":6,\""mode_delivery\"":\""1\"",\""merchant_id\"":284,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/284-1602802657440.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T070058Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=6fe5c8e9a54db1c1862b80963556305edcc3f5644e8e55e3f77cdf4704dbe208\"",\""photo\"":\""284-1602802657440.png\"",\""product_category_id\"":1}]}""","6.00","0","Fri","15:02:51"
"124","3","""{\""order\"":[{\""product_id\"":693,\""quantity\"":2,\""product_name\"":\""Set Nasi Ayam Goreng\"",\""unit\"":\""Unit\"",\""price\"":36,\""mode_delivery\"":\""2\"",\""merchant_id\"":428,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/428-1602828004298.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T073246Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f874b4923ad4bf1ca6d9e31ff02ae9f1107c93be23a7969cc67ea0f9fa17e34e\"",\""photo\"":\""428-1602828004298.png\"",\""product_category_id\"":1}]}""","36.00","0","Fri","15:33:21"
"126","3","""{\""order\"":[{\""product_id\"":41,\""quantity\"":1,\""product_name\"":\""daging dendeng cikgu\"",\""unit\"":\""Kg\"",\""price\"":70,\""mode_delivery\"":\""2\"",\""merchant_id\"":38,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/38-1602755415753.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T082251Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5073ba8e7f88c0423458c1ca338f5d0fc97babc88e2db864695ad6d462af60c6\"",\""photo\"":\""38-1602755415753.png\"",\""product_category_id\"":1},{\""product_id\"":41,\""quantity\"":1,\""product_name\"":\""daging dendeng cikgu\"",\""unit\"":\""Kg\"",\""price\"":70,\""mode_delivery\"":\""1\"",\""merchant_id\"":38,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/38-1602755415753.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T082251Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5073ba8e7f88c0423458c1ca338f5d0fc97babc88e2db864695ad6d462af60c6\"",\""photo\"":\""38-1602755415753.png\"",\""product_category_id\"":1}]}""","140.00","0","Fri","16:23:32"
"127","11","""{\""order\"":[{\""product_id\"":771,\""quantity\"":1,\""product_name\"":\""ChicQib Chop\"",\""unit\"":\""Unit\"",\""price\"":10,\""mode_delivery\"":\""2\"",\""merchant_id\"":461,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/461-1602833417319.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T083625Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7916e8b72b924ab8c92050c0f05ddf1aae436a3a0db8b2093ab3bd669d706197\"",\""photo\"":\""461-1602833417319.png\"",\""product_category_id\"":1}]}""","10.00","1","Fri","16:37:45"
"128","11","""{\""order\"":[{\""product_id\"":781,\""quantity\"":1,\""product_name\"":\""FishQib Fillet\"",\""unit\"":\""Unit\"",\""price\"":12,\""mode_delivery\"":\""2\"",\""merchant_id\"":461,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/461-1602834081614.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T090126Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=67ed409c88ef762118c1a5c92f8e45dffb206459dd6ffdfa53b312fb66326823\"",\""photo\"":\""461-1602834081614.png\"",\""product_category_id\"":1}]}""","12.00","1","Fri","17:02:16"
"129","11","""{\""order\"":[{\""product_id\"":186,\""quantity\"":4,\""product_name\"":\""Ayam bismi Potong 9\"",\""unit\"":\""Pek\"",\""price\"":70,\""mode_delivery\"":\""2\"",\""merchant_id\"":79,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/79-1602763028542.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T090809Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8b53cb11aa33346715aa49d971ca86563e69076d4dd5ac3916361ef7543aa123\"",\""photo\"":\""79-1602763028542.png\"",\""product_category_id\"":2}]}""","70.00","1","Fri","17:09:20"
"130","11","""{\""order\"":[{\""product_id\"":559,\""quantity\"":2,\""product_name\"":\""Risoles Premium\"",\""unit\"":\""Pek\"",\""price\"":20,\""mode_delivery\"":\""1\"",\""merchant_id\"":354,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/354-1602815757501.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T091723Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=719e9cf38c01d46c0325addc780d170240ec5296ac1d3c010fe5e5484ad11dcf\"",\""photo\"":\""354-1602815757501.png\"",\""product_category_id\"":1}]}""","20.00","1","Fri","17:18:39"
"131","11","""{\""order\"":[{\""product_id\"":832,\""quantity\"":2,\""product_name\"":\""Churros dinda\"",\""unit\"":\""Unit\"",\""price\"":20,\""mode_delivery\"":\""1\"",\""merchant_id\"":507,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/507-1602838537232.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T092355Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=367f50304b58e9ee1d530ccae312e2c3f00ada639677a1d9ca573f845024d84c\"",\""photo\"":\""507-1602838537232.png\"",\""product_category_id\"":1}]}""","20.00","1","Fri","17:29:27"
"132","11","""{\""order\"":[{\""product_id\"":826,\""quantity\"":1,\""product_name\"":\""Airpod pro\"",\""unit\"":\""Unit\"",\""price\"":300,\""mode_delivery\"":\""2\"",\""merchant_id\"":500,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/500-1602837740377.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T094531Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5d23dbd70834380848ca02601f45b667c64d0d7664404b6e6968ca4f1e1c534a\"",\""photo\"":\""500-1602837740377.png\"",\""product_category_id\"":5}]}""","300.00","1","Fri","17:46:11"
"133","11","""{\""order\"":[{\""product_id\"":833,\""quantity\"":1,\""product_name\"":\""Cermin besar viral\"",\""unit\"":\""Unit\"",\""price\"":140,\""mode_delivery\"":\""1\"",\""merchant_id\"":500,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/500-1602838575382.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T094625Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=18aa915ed1ec6930aa0abaca9d7fae23709f286641449153e1f842b46dd0a76b\"",\""photo\"":\""500-1602838575382.png\"",\""product_category_id\"":5}]}""","140.00","1","Fri","17:46:40"
"134","8","""{\""order\"":[{\""product_id\"":439,\""quantity\"":1,\""product_name\"":\""Kuih Muih Frozen\"",\""unit\"":\""Pek\"",\""price\"":8,\""mode_delivery\"":\""2\"",\""merchant_id\"":289,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/289-1602804774766.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T095355Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=62dbc07ccaf084b4a352b75b1a57d17026cad5a50631b93746dec7e2851a597b\"",\""photo\"":\""289-1602804774766.png\"",\""product_category_id\"":1}]}""","8.00","0","Fri","17:54:35"
"135","3","""{\""order\"":[{\""product_id\"":822,\""quantity\"":1,\""product_name\"":\""Kacang Pool JB\"",\""unit\"":\""Unit\"",\""price\"":7.5,\""mode_delivery\"":\""2\"",\""merchant_id\"":326,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/326-1602837533558.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T102624Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9d4f86d8f7a3bfae8416b409302a533dd5f719fc6ed509cf342743b542a50a48\"",\""photo\"":\""326-1602837533558.png\"",\""product_category_id\"":1}]}""","7.50","0","Fri","18:27:33"
"136","3","""{\""order\"":[{\""product_id\"":109,\""quantity\"":2,\""product_name\"":\""Keropok lekor vacuum\"",\""unit\"":\""Pek\"",\""price\"":20,\""mode_delivery\"":\""1\"",\""merchant_id\"":93,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/93-1602757977674.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T111815Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e2e6fe4550c698f9f593bd690aa785b6134d46c2f11cdbebad286b86de6f68cd\"",\""photo\"":\""93-1602757977674.png\"",\""product_category_id\"":1}]}""","20.00","0","Fri","19:19:50"
"137","4","""{\""order\"":[{\""product_id\"":575,\""quantity\"":4,\""product_name\"":\""Chicken Chop\"",\""unit\"":\""Unit\"",\""price\"":18,\""mode_delivery\"":\""1\"",\""merchant_id\"":368,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/368-1602819195492.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T130839Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9ca095b635a1ea7d2d32b3e6860381a2af829debbbeeff9e4fdb8ca4e1d8ba1e\"",\""photo\"":\""368-1602819195492.png\"",\""product_category_id\"":1}]}""","18.00","0","Fri","21:09:32"
